    -144.799      22.431    -122.368       0.482      52.984
    -144.581      22.213    -122.368       0.478      52.936
    -144.361      21.993    -122.368       0.473      52.852
    -144.142      21.774    -122.368       0.468      52.733
    -143.925      21.559    -122.366       0.464      52.579
    -143.715      21.349    -122.366       0.459      52.391
    -143.510      21.144    -122.366       0.455      52.170
    -143.311      20.946    -122.365       0.450      51.915
    -143.124      20.757    -122.366       0.446      51.627
    -142.945      20.579    -122.366       0.443      51.306
    -142.776      20.410    -122.366       0.439      50.954
    -142.619      20.253    -122.366       0.436      50.569
    -142.475      20.109    -122.366       0.432      50.152
    -142.344      19.978    -122.366       0.430      49.704
    -142.231      19.864    -122.367       0.427      49.224
    -142.135      19.769    -122.367       0.425      48.712
    -142.056      19.690    -122.366       0.423      48.351
    -141.994      19.628    -122.366       0.422      48.727
    -141.950      19.584    -122.366       0.421      48.975
    -141.925      19.558    -122.367       0.421      49.094
    -141.918      19.552    -122.367       0.420      49.080
    -141.931      19.564    -122.367       0.421      48.935
    -141.962      19.595    -122.367       0.421      48.658
    -142.012      19.645    -122.367       0.422      48.252
    -142.079      19.713    -122.366       0.424      47.718
    -142.166      19.800    -122.366       0.426      47.060
    -142.269      19.903    -122.366       0.428      46.282
    -142.389      20.022    -122.366       0.431      45.390
    -142.524      20.158    -122.367       0.433      44.390
    -142.676      20.309    -122.367       0.437      45.069
    -142.841      20.474    -122.367       0.440      47.781
    -143.019      20.652    -122.367       0.444      51.015
    -143.209      20.842    -122.367       0.448      54.174
    -143.411      21.043    -122.367       0.453      57.243
    -143.622      21.255    -122.367       0.457      60.206
    -143.844      21.477    -122.367       0.462      63.047
    -144.076      21.708    -122.367       0.467      65.751
    -144.315      21.948    -122.367       0.472      68.301
    -144.563      22.196    -122.367       0.477      70.682
    -144.817      22.450    -122.367       0.483      72.880
    -145.077      22.710    -122.367       0.488      74.881
    -145.345      22.977    -122.367       0.494      76.675
    -145.617      23.249    -122.367       0.500      78.250
    -145.897      23.528    -122.369       0.506      79.598
    -146.183      23.814    -122.369       0.512      80.713
    -146.471      24.103    -122.369       0.518      81.590
    -146.761      24.393    -122.369       0.525      82.228
    -147.053      24.684    -122.369       0.531      82.627
    -147.346      24.976    -122.370       0.537      82.790
    -147.639      25.269    -122.370       0.543      82.721
    -147.929      25.560    -122.370       0.550      82.427
    -148.219      25.849    -122.370       0.556      81.917
    -148.506      26.135    -122.371       0.562      81.201
    -148.789      26.418    -122.371       0.568      80.289
    -149.064      26.693    -122.371       0.574      79.196
